"minerID","location_code","location","start","end","REC_purchase"
"f024944","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",95
"f024944","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",41
"f024944","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",41
"f024944","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",44
"f0753569","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-04-01","2021-07-01",14
"f0753569","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-07-01","2021-10-01",123
"f0753569","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-10-01","2022-01-01",48
"f0103396","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2020-06-01","2021-01-01",2
"f0103396","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2021-01-01","2021-04-01",1
"f0103396","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2021-04-01","2021-07-01",32
"f0103396","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2021-07-01","2021-10-01",58
"f0103396","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2021-10-01","2022-01-01",120
"f01117206","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-07-01","2021-10-01",29
"f01117206","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-10-01","2022-01-01",243
"f0117450","[""AS-CN-NORTH-SD""]","Asia - Mainland China - North - Shandong","2020-06-01","2021-01-01",2
"f0117450","[""AS-CN-NORTH-SD""]","Asia - Mainland China - North - Shandong","2021-01-01","2021-04-01",43
"f0117450","[""AS-CN-NORTH-SD""]","Asia - Mainland China - North - Shandong","2021-04-01","2021-07-01",48
"f0117450","[""AS-CN-NORTH-SD""]","Asia - Mainland China - North - Shandong","2021-07-01","2021-10-01",91
"f0117450","[""AS-CN-NORTH-SD""]","Asia - Mainland China - North - Shandong","2021-10-01","2022-01-01",40
"f01137229","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",147
"f010399","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2020-06-01","2021-01-01",136
"f010399","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-01-01","2021-04-01",41
"f010399","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-04-01","2021-07-01",40
"f010399","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-07-01","2021-10-01",42
"f010399","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-10-01","2022-01-01",43
"f03488","[""AS-KR""]","Asia - Korea","2020-06-01","2021-01-01",84
"f03488","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",86
"f03488","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",40
"f03488","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",41
"f03488","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",49
"f03249","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2020-06-01","2021-01-01",111
"f03249","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-01-01","2021-04-01",65
"f03249","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-04-01","2021-07-01",39
"f03249","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-10-01","2022-01-01",39
"f035436","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2020-06-01","2021-01-01",144
"f035436","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-01-01","2021-04-01",38
"f035436","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-04-01","2021-07-01",39
"f035436","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-10-01","2022-01-01",39
"f0396732","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-04-01","2021-07-01",138
"f0396732","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-07-01","2021-10-01",39
"f0396732","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-10-01","2022-01-01",165
"f0417918","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-01-01","2021-04-01",68
"f0417918","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-04-01","2021-07-01",84
"f01024886","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2021-04-01","2021-07-01",25
"f01024886","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2021-07-01","2021-10-01",128
"f0397802","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-01-01","2021-04-01",59
"f0397802","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-04-01","2021-07-01",99
"f0397802","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-07-01","2021-10-01",39
"f0129976","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",107
"f0129976","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",60
"f0129976","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",39
"f0131901","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",45
"f0131901","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",51
"f0131901","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",69
"f0131901","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",45
"f061616","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-07-01","2021-10-01",92
"f061616","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-10-01","2022-01-01",70
"f01304596","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",28
"f01304596","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",127
"f0456740","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-01-01","2021-04-01",63
"f0456740","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-04-01","2021-07-01",93
"f0731150","[""AS-CN-SOUTHCENTRAL-HN""]","Asia - Mainland China - South-Central - Hunan","2021-04-01","2021-07-01",50
"f0731150","[""AS-CN-SOUTHCENTRAL-HN""]","Asia - Mainland China - South-Central - Hunan","2021-07-01","2021-10-01",98
"f0731150","[""AS-CN-SOUTHCENTRAL-HN""]","Asia - Mainland China - South-Central - Hunan","2021-10-01","2022-01-01",49
"f01207671","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-07-01","2021-10-01",61
"f01207671","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-10-01","2022-01-01",95
"f0870354","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-04-01","2021-07-01",1
"f0870354","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-07-01","2021-10-01",30
"f0870354","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-10-01","2022-01-01",219
"f039800","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2020-06-01","2021-01-01",40
"f039800","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-01-01","2021-04-01",113
"f039800","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-04-01","2021-07-01",38
"f039800","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-07-01","2021-10-01",38
"f0842171","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-04-01","2021-07-01",130
"f0842171","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-07-01","2021-10-01",38
"f014804","[""EU-WEST-DE""]","Europe - Western Europe - Germany","2020-06-01","2021-01-01",129
"f014804","[""EU-WEST-DE""]","Europe - Western Europe - Germany","2021-01-01","2021-04-01",37
"f014804","[""EU-WEST-DE""]","Europe - Western Europe - Germany","2021-04-01","2021-07-01",37
"f0148399","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-01-01","2021-04-01",130
"f0148399","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-04-01","2021-07-01",40
"f0148399","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-10-01","2022-01-01",38
"f01167231","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-07-01","2021-10-01",130
"f0827006","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2021-04-01","2021-07-01",94
"f0827006","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2021-07-01","2021-10-01",63
"f058374","[""NA-US-MIDWEST-NE""]","North America - USA - Midwest - Nebraska","2020-06-01","2021-01-01",11
"f058374","[""NA-US-MIDWEST-NE""]","North America - USA - Midwest - Nebraska","2021-01-01","2021-04-01",76
"f058374","[""NA-US-MIDWEST-NE""]","North America - USA - Midwest - Nebraska","2021-04-01","2021-07-01",53
"f058374","[""NA-US-MIDWEST-NE""]","North America - USA - Midwest - Nebraska","2021-07-01","2021-10-01",51
"f058374","[""NA-US-MIDWEST-NE""]","North America - USA - Midwest - Nebraska","2021-10-01","2022-01-01",37
"f0521569","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",47
"f0521569","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",103
"f0521569","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",37
"f0756338","[""AS-CN-NORTH-HA""]","Asia - Mainland China - North - Henan","2021-04-01","2021-07-01",79
"f0756338","[""AS-CN-NORTH-HA""]","Asia - Mainland China - North - Henan","2021-07-01","2021-10-01",68
"f0756338","[""AS-CN-NORTH-HA""]","Asia - Mainland China - North - Henan","2021-10-01","2022-01-01",45
"f01362746","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-10-01","2022-01-01",130
"f014311","[""EU-WEST-DE""]","Europe - Western Europe - Germany","2020-06-01","2021-01-01",156
"f014311","[""EU-WEST-DE""]","Europe - Western Europe - Germany","2021-01-01","2021-04-01",35
"f093115","[""AS-CN-EAST-SH""]","Asia - Mainland China - East - Shanghai","2021-01-01","2021-04-01",58
"f093115","[""AS-CN-EAST-SH""]","Asia - Mainland China - East - Shanghai","2021-04-01","2021-07-01",83
"f093115","[""AS-CN-EAST-SH""]","Asia - Mainland China - East - Shanghai","2021-07-01","2021-10-01",35
"f093115","[""AS-CN-EAST-SH""]","Asia - Mainland China - East - Shanghai","2021-10-01","2022-01-01",35
"f01317155","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",4
"f01317155","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",136
"f0502948","[""AS-CN-NORTH-HA""]","Asia - Mainland China - North - Henan","2021-04-01","2021-07-01",68
"f0502948","[""AS-CN-NORTH-HA""]","Asia - Mainland China - North - Henan","2021-07-01","2021-10-01",78
"f0502948","[""AS-CN-NORTH-HA""]","Asia - Mainland China - North - Henan","2021-10-01","2022-01-01",35
"f0518713","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-04-01","2021-07-01",127
"f0103282","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2020-06-01","2021-01-01",8
"f0103282","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-01-01","2021-04-01",124
"f0103282","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-04-01","2021-07-01",34
"f0103282","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-07-01","2021-10-01",35
"f0103282","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-10-01","2022-01-01",35
"f023971","[""NA-US-XX""]","North America - USA - Others Combined","2020-06-01","2021-01-01",15
"f023971","[""NA-US-XX""]","North America - USA - Others Combined","2021-01-01","2021-04-01",51
"f023971","[""NA-US-XX""]","North America - USA - Others Combined","2021-04-01","2021-07-01",54
"f023971","[""NA-US-XX""]","North America - USA - Others Combined","2021-07-01","2021-10-01",61
"f023971","[""NA-US-XX""]","North America - USA - Others Combined","2021-10-01","2022-01-01",37
"f090893","[""NA-US-XX""]","North America - USA - Others Combined","2020-06-01","2021-01-01",11
"f090893","[""NA-US-XX""]","North America - USA - Others Combined","2021-01-01","2021-04-01",108
"f090893","[""NA-US-XX""]","North America - USA - Others Combined","2021-04-01","2021-07-01",42
"f01383151","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",207
"f0665666","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-04-01","2021-07-01",118
"f044315","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2020-06-01","2021-01-01",120
"f044315","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2021-01-01","2021-04-01",33
"f044315","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2021-04-01","2021-07-01",34
"f044315","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2021-10-01","2022-01-01",34
"f057698","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2020-06-01","2021-01-01",11
"f057698","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-01-01","2021-04-01",112
"f01136592","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",81
"f01136592","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",100
"f059788","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2020-06-01","2021-01-01",41
"f059788","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-01-01","2021-04-01",78
"f059788","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-04-01","2021-07-01",42
"f01175453","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-07-01","2021-10-01",41
"f01175453","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-10-01","2022-01-01",94
"f0134565","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-01-01","2021-04-01",88
"f0134565","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-04-01","2021-07-01",53
"f0134565","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-07-01","2021-10-01",33
"f01168710","[""AS-CN-NORTH-BJ""]","Asia - Mainland China - North - Beijing","2021-07-01","2021-10-01",53
"f01168710","[""AS-CN-NORTH-BJ""]","Asia - Mainland China - North - Beijing","2021-10-01","2022-01-01",81
"f0845296","[""AS-HK""]","Asia - Hong Kong","2021-04-01","2021-07-01",111
"f0845296","[""AS-HK""]","Asia - Hong Kong","2021-07-01","2021-10-01",33
"f01216339","[""AS-CN-NORTH-BJ""]","Asia - Mainland China - North - Beijing","2021-07-01","2021-10-01",107
"f0406322","[""NA-US-WEST-CA""]","North America - USA - West - California","2021-01-01","2021-04-01",7
"f0406322","[""NA-US-WEST-CA""]","North America - USA - West - California","2021-04-01","2021-07-01",39
"f0406322","[""NA-US-WEST-CA""]","North America - USA - West - California","2021-07-01","2021-10-01",58
"f0406322","[""NA-US-WEST-CA""]","North America - USA - West - California","2021-10-01","2022-01-01",71
"f0145874","[""NA-CA""]","North America - Canada","2021-01-01","2021-04-01",36
"f0145874","[""NA-CA""]","North America - Canada","2021-04-01","2021-07-01",50
"f0145874","[""NA-CA""]","North America - Canada","2021-07-01","2021-10-01",67
"f0145874","[""NA-CA""]","North America - Canada","2021-10-01","2022-01-01",77
"f01039753","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2021-04-01","2021-07-01",4
"f01039753","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2021-07-01","2021-10-01",59
"f01039753","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2021-10-01","2022-01-01",112
"f0418632","[""AS-SG""]","Asia - Singapore","2021-01-01","2021-04-01",1
"f0418632","[""AS-SG""]","Asia - Singapore","2021-04-01","2021-07-01",58
"f0418632","[""AS-SG""]","Asia - Singapore","2021-07-01","2021-10-01",73
"f0418632","[""AS-SG""]","Asia - Singapore","2021-10-01","2022-01-01",33
"f0406703","[""NA-US-XX""]","North America - USA - Others Combined","2021-01-01","2021-04-01",7
"f0406703","[""NA-US-XX""]","North America - USA - Others Combined","2021-04-01","2021-07-01",37
"f0406703","[""NA-US-XX""]","North America - USA - Others Combined","2021-07-01","2021-10-01",57
"f0406703","[""NA-US-XX""]","North America - USA - Others Combined","2021-10-01","2022-01-01",70
"f01214418","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",52
"f01214418","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",109
"f01360268","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",157
"f09710","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2020-06-01","2021-01-01",22
"f09710","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-01-01","2021-04-01",5
"f09710","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-10-01","2022-01-01",147
"f0135078","[""NA-US-WEST-CO""]","North America - USA - West - Colorado","2021-01-01","2021-04-01",16
"f0135078","[""NA-US-WEST-CO""]","North America - USA - West - Colorado","2021-04-01","2021-07-01",37
"f0135078","[""NA-US-WEST-CO""]","North America - USA - West - Colorado","2021-07-01","2021-10-01",53
"f0135078","[""NA-US-WEST-CO""]","North America - USA - West - Colorado","2021-10-01","2022-01-01",67
"f01183845","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",110
"f0813086","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",24
"f0813086","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",54
"f0813086","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",79
"f01205257","[""AS-CN-NORTH-HA""]","Asia - Mainland China - North - Henan","2021-07-01","2021-10-01",55
"f01205257","[""AS-CN-NORTH-HA""]","Asia - Mainland China - North - Henan","2021-10-01","2022-01-01",85
"f0126824","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",122
"f0126824","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",31
"f0126824","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",31
"f0146393","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-01-01","2021-04-01",351
"f0146393","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-04-01","2021-07-01",2794
"f0146393","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-07-01","2021-10-01",1215
"f01416862","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-10-01","2022-01-01",5234
"f082095","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2020-06-01","2021-01-01",2806
"f082095","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-01-01","2021-04-01",1164
"f082095","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-04-01","2021-07-01",915
"f082095","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-07-01","2021-10-01",929
"f082095","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-10-01","2022-01-01",928
"f023565","[""AS-CN-SOUTHCENTRAL-JX""]","Asia - Mainland China - South-Central - Jiangxi","2020-06-01","2021-01-01",759
"f023565","[""AS-CN-SOUTHCENTRAL-JX""]","Asia - Mainland China - South-Central - Jiangxi","2021-01-01","2021-04-01",871
"f023565","[""AS-CN-SOUTHCENTRAL-JX""]","Asia - Mainland China - South-Central - Jiangxi","2021-04-01","2021-07-01",1925
"f023565","[""AS-CN-SOUTHCENTRAL-JX""]","Asia - Mainland China - South-Central - Jiangxi","2021-07-01","2021-10-01",1211
"f023565","[""AS-CN-SOUTHCENTRAL-JX""]","Asia - Mainland China - South-Central - Jiangxi","2021-10-01","2022-01-01",912
"f02614","[""AS-SG""]","Asia - Singapore","2020-06-01","2021-01-01",3875
"f02614","[""AS-SG""]","Asia - Singapore","2021-01-01","2021-04-01",859
"f02614","[""AS-SG""]","Asia - Singapore","2021-04-01","2021-07-01",868
"f02614","[""AS-SG""]","Asia - Singapore","2021-07-01","2021-10-01",878
"f02614","[""AS-SG""]","Asia - Singapore","2021-10-01","2022-01-01",878
"f01800","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2020-06-01","2021-01-01",1516
"f01800","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-01-01","2021-04-01",2021
"f01800","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-04-01","2021-07-01",899
"f01800","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-07-01","2021-10-01",868
"f01800","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-10-01","2022-01-01",868
